AS56670,West Sussex County Council
AS56751,Ministry of Internal Affairs of Ukraine
AS56855,Ministry of Internal Affairs
AS56929,WANDSWORTH-BOROUGH-COUNCIL
AS56974,State Revenue Committee of the Republic of Armenia
AS56978,National Security and Defence Council of Ukraine Staff
AS57058,Road Traffic Safety Directorate Republic of Latvia
AS57124,Gemeente Maastricht
AS57201,Estonian Defence Forces
AS57445,Administration of the President of Georgia
AS57580,"Federal State Budgetary Institution """"Research Center ..."
AS57602,Statens Jordbruksverk
AS57637,Government of the Khabarovsk Krai
AS57729,Kópavogsbær
AS57736,Holstebro Kommune
AS57956,Rīgas satiksme
AS57965,International Committe of the Red Cross (ICRC)
AS57968,Ministry of Foreign Affairs
AS58031,"""Government Communication Agency", republic of Abkhazia"
AS58083,Gemeente Zaanstad
AS58151,National Library of Turkey
AS58185,Ministry of Justice of Georgia
AS58282,Statens IT
AS58453,China Mobile International
AS58469,Ministry of Communication & IT
AS58476,Direktorat Jenderal Pajak
AS58488,Pusdatin KKP
AS58545,DUBBO REGIONAL COUNCIL
AS58716,Penrith City Council
AS59132,Bank Indonesia
AS59142,Pemerintah Kota Batam
AS59151,Diskominfo DIY
AS59503,LEPL Digital Governance Agency
